"id","weight"
"CCLE.Cluster 3.glioma.M059K_CENTRAL_NERVOUS_SYSTEM",3
"CCLE.Cluster 3.carcinoma.MDAMB231_BREAST",3
"CCLE.Cluster 3.osteosarcoma.MG63_BONE",3
"CCLE.Cluster 3.mesothelioma.MSTO211H_PLEURA",3
"CCLE.Cluster 3.carcinoma.NCIH196_LUNG",3
"CCLE.Cluster 3.mesothelioma.NCIH2052_PLEURA",3
"CCLE.Cluster 3.mesothelioma.NCIH2452_PLEURA",3
"CCLE.Cluster 3.glioma.NMCG1_CENTRAL_NERVOUS_SYSTEM",3
"CCLE.Cluster 3.carcinoma.OSRC2_KIDNEY",3
"CCLE.Cluster 3.carcinoma.OV7_OVARY",3
"CCLE.Cluster 3.carcinoma.PK45H_PANCREAS",3
"CCLE.Cluster 3.carcinoma.RCC10RGB_KIDNEY",3
"CCLE.Cluster 3.carcinoma.RERFLCAI_LUNG",3
"CCLE.Cluster 3.rhabdomyosarcoma.RH18_SOFT_TISSUE",3
"CCLE.Cluster 3.leiomyosarcoma.RKN_SOFT_TISSUE",3
"CCLE.Cluster 3.malignant_melanoma.RPMI7951_SKIN",3
"CCLE.Cluster 3.sarcoma.S117_THYROID",3
"CCLE.Cluster 3.osteosarcoma.SAOS2_BONE",3
"CCLE.Cluster 3.glioma.SF126_CENTRAL_NERVOUS_SYSTEM",3
"CCLE.Cluster 3.glioma.SF268_CENTRAL_NERVOUS_SYSTEM",3
"CCLE.Cluster 3.glioma.SF295_CENTRAL_NERVOUS_SYSTEM",3
"CCLE.Cluster 3.glioma.SF539_CENTRAL_NERVOUS_SYSTEM",3
"CCLE.Cluster 3.osteosarcoma.SJSA1_BONE",3
"CCLE.Cluster 3.carcinoma.SKHEP1_LIVER",3
"CCLE.Cluster 3.carcinoma.SKMES1_LUNG",3
"CCLE.Cluster 3.glioma.SNB75_CENTRAL_NERVOUS_SYSTEM",3
"CCLE.Cluster 3.glioma.SNU1105_CENTRAL_NERVOUS_SYSTEM",3
"CCLE.Cluster 3.carcinoma.SNU1272_KIDNEY",3
"CCLE.Cluster 3.carcinoma.SNU182_LIVER",3
"CCLE.Cluster 3.glioma.SNU201_CENTRAL_NERVOUS_SYSTEM",3
"CCLE.Cluster 3.carcinoma.SNU387_LIVER",3
"CCLE.Cluster 3.carcinoma.SNU423_LIVER",3
"CCLE.Cluster 3.carcinoma.SNU449_LIVER",3
"CCLE.Cluster 3.carcinoma.SNU475_LIVER",3
"CCLE.Cluster 3.glioma.SNU489_CENTRAL_NERVOUS_SYSTEM",3
"CCLE.Cluster 3.glioma.SNU626_CENTRAL_NERVOUS_SYSTEM",3
"CCLE.Cluster 3.carcinoma.SNU685_ENDOMETRIUM",3
"CCLE.Cluster 3.carcinoma.SNU878_LIVER",3
"CCLE.Cluster 3.carcinoma.SNU886_LIVER",3
"CCLE.Cluster 3.glioma.SW1088_CENTRAL_NERVOUS_SYSTEM",3
"CCLE.Cluster 3.chondrosarcoma.SW1353_BONE",3
"CCLE.Cluster 3.carcinoma.SW1710_URINARY_TRACT",3
"CCLE.Cluster 3.carcinoma.SW579_THYROID",3
"CCLE.Cluster 3.osteosarcoma.T173_FIBROBLAST",3
"CCLE.Cluster 3.carcinoma.T24_URINARY_TRACT",3
"CCLE.Cluster 3.carcinoma.TCCSUP_URINARY_TRACT",3
"CCLE.Cluster 3.glioma.TM31_CENTRAL_NERVOUS_SYSTEM",3
"CCLE.Cluster 3.lymphoid_neoplasm.TO175T_FIBROBLAST",3
"CCLE.Cluster 3.carcinoma.TT2609C02_THYROID",3
"CCLE.Cluster 3.carcinoma.TUHR10TKB_KIDNEY",3
"CCLE.Cluster 3.carcinoma.TUHR4TKB_KIDNEY",3
"CCLE.Cluster 3.glioma.U118MG_CENTRAL_NERVOUS_SYSTEM",3
"CCLE.Cluster 3.glioma.U251MG_CENTRAL_NERVOUS_SYSTEM",3
"CCLE.Cluster 3.glioma.U87MG_CENTRAL_NERVOUS_SYSTEM",3
"CCLE.Cluster 3.carcinoma.VMRCRCZ_KIDNEY",3
"CCLE.Cluster 3.malignant_melanoma.WM115_SKIN",3
"CCLE.Cluster 3.malignant_melanoma.WM793_SKIN",3
"CCLE.Cluster 3.carcinoma.YD8_UPPER_AERODIGESTIVE_TRACT",3
"CCLE.Cluster 3.glioma.YH13_CENTRAL_NERVOUS_SYSTEM",3
"CCLE.Cluster 3.glioma.YKG1_CENTRAL_NERVOUS_SYSTEM",3
"CCLE.Cluster 4.carcinoma.22RV1_PROSTATE",4
"CCLE.Cluster 4.Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour.A673_BONE",4
"CCLE.Cluster 4.carcinoma.CAL51_BREAST",4
"CCLE.Cluster 4.neuroblastoma.CHP126_AUTONOMIC_GANGLIA",4
"CCLE.Cluster 4.neuroblastoma.CHP212_AUTONOMIC_GANGLIA",4
"CCLE.Cluster 4.carcinoma.COLO320_LARGE_INTESTINE",4
"CCLE.Cluster 4.carcinoma.COLO668_LUNG",4
"CCLE.Cluster 4.carcinoma.COLO684_ENDOMETRIUM",4
"CCLE.Cluster 4.carcinoma.CORL24_LUNG",4
"CCLE.Cluster 4.carcinoma.CORL279_LUNG",4
"CCLE.Cluster 4.carcinoma.CORL311_LUNG",4
"CCLE.Cluster 4.carcinoma.CORL47_LUNG",4
"CCLE.Cluster 4.carcinoma.CORL88_LUNG",4
"CCLE.Cluster 4.carcinoma.CORL95_LUNG",4
"CCLE.Cluster 4.carcinoma.DMS114_LUNG",4
"CCLE.Cluster 4.carcinoma.DMS153_LUNG",4
"CCLE.Cluster 4.carcinoma.DMS273_LUNG",4
"CCLE.Cluster 4.carcinoma.DMS454_LUNG",4
"CCLE.Cluster 4.carcinoma.DMS53_LUNG",4
"CCLE.Cluster 4.carcinoma.DMS79_LUNG",4
"CCLE.Cluster 4.carcinoma.ECC10_STOMACH",4
"CCLE.Cluster 4.carcinoma.ECC12_STOMACH",4
"CCLE.Cluster 4.carcinoma.EN_ENDOMETRIUM",4
"CCLE.Cluster 4.carcinoma.FU97_STOMACH",4
"CCLE.Cluster 4.carcinoma.GCIY_STOMACH",4
"CCLE.Cluster 4.carcinoma.HCC1187_BREAST",4
"CCLE.Cluster 4.carcinoma.HCC1833_LUNG",4
"CCLE.Cluster 4.carcinoma.HCC33_LUNG",4
"CCLE.Cluster 4.carcinoma.HEP3B217_LIVER",4
"CCLE.Cluster 4.carcinoma.HEPG2_LIVER",4
"CCLE.Cluster 4.carcinoma.HUH7_LIVER",4
"CCLE.Cluster 4.neuroblastoma.IMR32_AUTONOMIC_GANGLIA",4
"CCLE.Cluster 4.carcinoma.JHUEM2_ENDOMETRIUM",4
"CCLE.Cluster 4.neuroblastoma.KPNRTBM1_AUTONOMIC_GANGLIA",4
"CCLE.Cluster 4.neuroblastoma.KPNYN_AUTONOMIC_GANGLIA",4
"CCLE.Cluster 4.carcinoma.MDAPCA2B_PROSTATE",4
"CCLE.Cluster 4.carcinoma.MFE296_ENDOMETRIUM",4
"CCLE.Cluster 4.neuroblastoma.NB1_AUTONOMIC_GANGLIA",4
"CCLE.Cluster 4.carcinoma.NCIH1048_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH1092_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH1105_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH1155_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH1184_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH1341_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH1436_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH146_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH1618_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH1836_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH1876_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH1930_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH1963_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH2029_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH2066_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH2081_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH209_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH2106_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH211_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH2171_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH2196_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH2227_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH446_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH510_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH522_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH524_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH526_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH660_PROSTATE",4
"CCLE.Cluster 4.carcinoma.NCIH661_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH69_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH716_LARGE_INTESTINE",4
"CCLE.Cluster 4.carcinoma.NCIH810_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH82_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH841_LUNG",4
"CCLE.Cluster 4.carcinoma.NCIH889_LUNG",4
"CCLE.Cluster 4.neuroblastoma.NH6_AUTONOMIC_GANGLIA",4
"CCLE.Cluster 4.carcinoma.QGP1_PANCREAS",4
"CCLE.Cluster 4.Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour.RDES_BONE",4
"CCLE.Cluster 4.rhabdomyosarcoma.RD_SOFT_TISSUE",4
"CCLE.Cluster 4.carcinoma.SCLC21H_LUNG",4
"CCLE.Cluster 4.carcinoma.SHP77_LUNG",4
"CCLE.Cluster 4.neuroblastoma.SIMA_AUTONOMIC_GANGLIA",4
"CCLE.Cluster 4.Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour.SKES1_BONE",4
"CCLE.Cluster 4.neuroblastoma.SKNAS_AUTONOMIC_GANGLIA",4
"CCLE.Cluster 4.neuroblastoma.SKNBE2_AUTONOMIC_GANGLIA",4
"CCLE.Cluster 4.neuroblastoma.SKNDZ_AUTONOMIC_GANGLIA",4
"CCLE.Cluster 4.neuroblastoma.SKNFI_AUTONOMIC_GANGLIA",4
"CCLE.Cluster 4.Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour.SKNMC_BONE",4
"CCLE.Cluster 4.neuroblastoma.SKNSH_AUTONOMIC_GANGLIA",4
"CCLE.Cluster 4.carcinoma.TOV112D_OVARY",4
"CCLE.Cluster 4.carcinoma.TT_THYROID",4
"CCLE.Cluster 4.carcinoma.VCAP_PROSTATE",4
"CCLE.Cluster 5.carcinoma.253J_URINARY_TRACT",5
"CCLE.Cluster 5.malignant_melanoma.A101D_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.A2058_SKIN",5
"CCLE.Cluster 5.carcinoma.A2780_OVARY",5
"CCLE.Cluster 5.malignant_melanoma.A375_SKIN",5
"CCLE.Cluster 5.lymphoid_neoplasm.A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",5
"CCLE.Cluster 5.carcinoma.A498_KIDNEY",5
"CCLE.Cluster 5.glioma.AM38_CENTRAL_NERVOUS_SYSTEM",5
"CCLE.Cluster 5.lymphoid_neoplasm.BCP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",5
"CCLE.Cluster 5.malignant_melanoma.C32_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.COLO679_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.COLO741_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.COLO783_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.COLO792_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.COLO800_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.COLO829_SKIN",5
"CCLE.Cluster 5.carcinoma.CORL105_LUNG",5
"CCLE.Cluster 5.sex_cord-stromal_tumour.COV434_OVARY",5
"CCLE.Cluster 5.carcinoma.ES2_OVARY",5
"CCLE.Cluster 5.malignant_melanoma.G361_SKIN",5
"CCLE.Cluster 5.rhabdoid_tumour.G401_SOFT_TISSUE",5
"CCLE.Cluster 5.rhabdoid_tumour.G402_SOFT_TISSUE",5
"CCLE.Cluster 5.malignant_fibrous_histiocytoma-pleomorphic_sarcoma.GCT_SOFT_TISSUE",5
"CCLE.Cluster 5.glioma.GOS3_CENTRAL_NERVOUS_SYSTEM",5
"CCLE.Cluster 5.glioma.H4_CENTRAL_NERVOUS_SYSTEM",5
"CCLE.Cluster 5.carcinoma.HCC1395_BREAST",5
"CCLE.Cluster 5.carcinoma.HEC50B_ENDOMETRIUM",5
"CCLE.Cluster 5.carcinoma.HEC6_ENDOMETRIUM",5
"CCLE.Cluster 5.carcinoma.HGC27_STOMACH",5
"CCLE.Cluster 5.carcinoma.HLF_LIVER",5
"CCLE.Cluster 5.carcinoma.HMC18_BREAST",5
"CCLE.Cluster 5.malignant_melanoma.HMCB_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.HS294T_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.HS695T_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.HS852T_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.HS936T_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.HS939T_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.HS944T_SKIN",5
"CCLE.Cluster 5.fibrosarcoma.HT1080_SOFT_TISSUE",5
"CCLE.Cluster 5.malignant_melanoma.HT144_SKIN",5
"CCLE.Cluster 5.carcinoma.IALM_LUNG",5
"CCLE.Cluster 5.malignant_melanoma.IGR1_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.IGR37_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.IGR39_SKIN",5
"CCLE.Cluster 5.carcinoma.IGROV1_OVARY",5
"CCLE.Cluster 5.malignant_melanoma.IPC298_SKIN",5
"CCLE.Cluster 5.carcinoma.JHH4_LIVER",5
"CCLE.Cluster 5.carcinoma.JHOC5_OVARY",5
"CCLE.Cluster 5.malignant_melanoma.K029AX_SKIN",5
"CCLE.Cluster 5.haematopoietic_neoplasm.K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",5
"CCLE.Cluster 5.glioma.KG1C_CENTRAL_NERVOUS_SYSTEM",5
"CCLE.Cluster 5.lymphoid_neoplasm.KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",5
"CCLE.Cluster 5.rhabdomyosarcoma.KYM1_SOFT_TISSUE",5
"CCLE.Cluster 5.carcinoma.KYSE140_OESOPHAGUS",5
"CCLE.Cluster 5.carcinoma.KYSE510_OESOPHAGUS",5
"CCLE.Cluster 5.carcinoma.KYSE70_OESOPHAGUS",5
"CCLE.Cluster 5.carcinoma.LC1F_LUNG",5
"CCLE.Cluster 5.glioma.LN229_CENTRAL_NERVOUS_SYSTEM",5
"CCLE.Cluster 5.malignant_melanoma.LOXIMVI_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.MALME3M_SKIN",5
"CCLE.Cluster 5.carcinoma.MDAMB157_BREAST",5
"CCLE.Cluster 5.carcinoma.MDST8_LARGE_INTESTINE",5
"CCLE.Cluster 5.malignant_melanoma.MELHO_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.MELJUSO_SKIN",5
"CCLE.Cluster 5.sarcoma.MESSA_SOFT_TISSUE",5
"CCLE.Cluster 5.malignant_melanoma.MEWO_SKIN",5
"CCLE.Cluster 5.carcinoma.NCIH1339_LUNG",5
"CCLE.Cluster 5.mesothelioma.NCIH28_PLEURA",5
"CCLE.Cluster 5.primitive_neuroectodermal_tumour-medulloblastoma.ONS76_CENTRAL_NERVOUS_SYSTEM",5
"CCLE.Cluster 5.carcinoma.OV90_OVARY",5
"CCLE.Cluster 5.carcinoma.OVK18_OVARY",5
"CCLE.Cluster 5.carcinoma.PLCPRF5_LIVER",5
"CCLE.Cluster 5.rhabdomyosarcoma.RH30_SOFT_TISSUE",5
"CCLE.Cluster 5.carcinoma.RKO_LARGE_INTESTINE",5
"CCLE.Cluster 5.malignant_melanoma.RVH421_SKIN",5
"CCLE.Cluster 5.carcinoma.SBC5_LUNG",5
"CCLE.Cluster 5.carcinoma.SH10TC_STOMACH",5
"CCLE.Cluster 5.malignant_melanoma.SH4_SKIN",5
"CCLE.Cluster 5.carcinoma.SKLU1_LUNG",5
"CCLE.Cluster 5.malignant_melanoma.SKMEL1_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.SKMEL24_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.SKMEL28_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.SKMEL30_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.SKMEL31_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.SKMEL3_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.SKMEL5_SKIN",5
"CCLE.Cluster 5.carcinoma.SNGM_ENDOMETRIUM",5
"CCLE.Cluster 5.carcinoma.SNU1_STOMACH",5
"CCLE.Cluster 5.carcinoma.SNU398_LIVER",5
"CCLE.Cluster 5.glioma.SNU738_CENTRAL_NERVOUS_SYSTEM",5
"CCLE.Cluster 5.carcinoma.SW1271_LUNG",5
"CCLE.Cluster 5.rhabdomyosarcoma.TE441T_SOFT_TISSUE",5
"CCLE.Cluster 5.rhabdomyosarcoma.TE617T_SOFT_TISSUE",5
"CCLE.Cluster 5.carcinoma.TYKNU_OVARY",5
"CCLE.Cluster 5.osteosarcoma.U2OS_BONE",5
"CCLE.Cluster 5.malignant_melanoma.UACC257_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.UACC62_SKIN",5
"CCLE.Cluster 5.carcinoma.UMUC3_URINARY_TRACT",5
"CCLE.Cluster 5.carcinoma.VMRCRCW_KIDNEY",5
"CCLE.Cluster 5.malignant_melanoma.WM1799_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.WM2664_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.WM88_SKIN",5
"CCLE.Cluster 5.malignant_melanoma.WM983B_SKIN",5
"CCLE.Cluster 6.carcinoma.BEN_LUNG",6
"CCLE.Cluster 6.carcinoma.BICR16_UPPER_AERODIGESTIVE_TRACT",6
"CCLE.Cluster 6.carcinoma.BICR22_UPPER_AERODIGESTIVE_TRACT",6
"CCLE.Cluster 6.carcinoma.BICR56_UPPER_AERODIGESTIVE_TRACT",6
"CCLE.Cluster 6.carcinoma.BICR6_UPPER_AERODIGESTIVE_TRACT",6
"CCLE.Cluster 6.carcinoma.CAL54_KIDNEY",6
"CCLE.Cluster 6.carcinoma.CAL851_BREAST",6
"CCLE.Cluster 6.carcinoma.CALU3_LUNG",6
"CCLE.Cluster 6.carcinoma.CAOV4_OVARY",6
"CCLE.Cluster 6.glioma.CAS1_CENTRAL_NERVOUS_SYSTEM",6
"CCLE.Cluster 6.carcinoma.CFPAC1_PANCREAS",6
"CCLE.Cluster 6.carcinoma.COV318_OVARY",6
"CCLE.Cluster 6.carcinoma.EFE184_ENDOMETRIUM",6
"CCLE.Cluster 6.carcinoma.EFO27_OVARY",6
"CCLE.Cluster 6.carcinoma.HCC1806_BREAST",6
"CCLE.Cluster 6.carcinoma.HCC44_LUNG",6
"CCLE.Cluster 6.carcinoma.HCC56_LARGE_INTESTINE",6
"CCLE.Cluster 6.carcinoma.HDQP1_BREAST",6
"CCLE.Cluster 6.carcinoma.HEC108_ENDOMETRIUM",6
"CCLE.Cluster 6.carcinoma.HEC1B_ENDOMETRIUM",6
"CCLE.Cluster 6.carcinoma.HEC251_ENDOMETRIUM",6
"CCLE.Cluster 6.carcinoma.HPAC_PANCREAS",6
"CCLE.Cluster 6.carcinoma.HSC2_UPPER_AERODIGESTIVE_TRACT",6
"CCLE.Cluster 6.other.HUH6_LIVER",6
"CCLE.Cluster 6.carcinoma.KMRC2_KIDNEY",6
"CCLE.Cluster 6.carcinoma.KNS62_LUNG",6
"CCLE.Cluster 6.carcinoma.KYSE520_OESOPHAGUS",6
"CCLE.Cluster 6.carcinoma.LS123_LARGE_INTESTINE",6
"CCLE.Cluster 6.carcinoma.MORCPR_LUNG",6
"CCLE.Cluster 6.carcinoma.NCIH1373_LUNG",6
"CCLE.Cluster 6.carcinoma.NCIH1395_LUNG",6
"CCLE.Cluster 6.carcinoma.NCIH23_LUNG",6
"CCLE.Cluster 6.carcinoma.NCIH292_LUNG",6
"CCLE.Cluster 6.carcinoma.ONCODG1_OVARY",6
"CCLE.Cluster 6.carcinoma.OVKATE_OVARY",6
"CCLE.Cluster 6.carcinoma.OVMANA_OVARY",6
"CCLE.Cluster 6.carcinoma.OVTOKO_OVARY",6
"CCLE.Cluster 6.carcinoma.PANC0203_PANCREAS",6
"CCLE.Cluster 6.carcinoma.PANC0327_PANCREAS",6
"CCLE.Cluster 6.carcinoma.PC3_PROSTATE",6
"CCLE.Cluster 6.carcinoma.PECAPJ15_UPPER_AERODIGESTIVE_TRACT",6
"CCLE.Cluster 6.carcinoma.PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT",6
"CCLE.Cluster 6.carcinoma.RERFLCAD2_LUNG",6
"CCLE.Cluster 6.carcinoma.SCABER_URINARY_TRACT",6
"CCLE.Cluster 6.carcinoma.SCC15_UPPER_AERODIGESTIVE_TRACT",6
"CCLE.Cluster 6.carcinoma.SCC25_UPPER_AERODIGESTIVE_TRACT",6
"CCLE.Cluster 6.carcinoma.SCC9_UPPER_AERODIGESTIVE_TRACT",6
"CCLE.Cluster 6.carcinoma.SNU1077_ENDOMETRIUM",6
"CCLE.Cluster 6.carcinoma.SNU1079_BILIARY_TRACT",6
"CCLE.Cluster 6.carcinoma.SNU1197_LARGE_INTESTINE",6
"CCLE.Cluster 6.carcinoma.SNU761_LIVER",6
"CCLE.Cluster 6.carcinoma.SNU8_OVARY",6
"CCLE.Cluster 6.carcinoma.SW1116_LARGE_INTESTINE",6
"CCLE.Cluster 6.carcinoma.SW480_LARGE_INTESTINE",6
"CCLE.Cluster 6.carcinoma.TUHR14TKB_KIDNEY",6
"CCLE.Cluster 6.carcinoma.UACC812_BREAST",6
"CCLE.Cluster 6.carcinoma.YD10B_UPPER_AERODIGESTIVE_TRACT",6
"CCLE.Cluster 7.lymphoid_neoplasm.697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.DAUDI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.EJM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.HDLM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.JVM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.KIJK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.KMH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.KMS21BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.KMS27_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.KMS28BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.LOUCY_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.MOLP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.NALM19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
"CCLE.Cluster 7.lymphoid_neoplasm.NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",7
